2001029,"Shaw & Sons Group Ltd",54,"Media and Photography","For two and a half centuries, Shaw & Sons has been a supplier of key support services and products to local government, the legal profession and commerce.  Situated in Crayford in North Kent, Shaws' published activities include books and production of local government, magisterial and electoral forms in both paper and electronic formats.  In addition, Shaws are suppliers of quality office stationery and are also one of the country's leading suppliers of election materials.  While the Fine Arts Department produces civic ceremonial items such as freedom scrolls and mayoral chains office.","http://www.shaws.co.uk","","",85110105116115,"United Kingdom",09/09/1997
7126320,"Shine Ltd",54,"Media and Photography","Shine was founded by Elisabeth Murdoch, in association with Waheed Alli, in early 2001.  It is an integrated media company that benefits from, and will continue to capitalise on, its management's considerable knowledge, expertise and contacts in the media industry.  The Company's activities cover TV and film production (Shine TV and Shine Films, respectively), brand marketing and venture programming (Shine: M) and rights exploitation (Shine Rights Management).  Shine will focus on the creation, production and distribution of valuable media properties spanning international reality and entertainment formats, and long-running UK drama, factual and comedy series.","http://www.shinelimited.com","","",85110105116115,"United Kingdom",29/05/2001
7123808,"Sensovation AG",3100,"Healthcare and Life Sciences","Sensors and Detection compounds fo biomedical equipment
","http://www.sensovation.de","","",7110111411004,"Germany",29/05/2001
5011173,"Serenata Intraware AG",2500,"Software and IT Services","Interactive Media
","http://www.serenata.com","","",7110111411004,"Germany",16/12/1999
666117441,"Selligent Benelux N.V./S.A.",2500,"Software and IT Services","Selligent is a supplier of Global & Local Customer Relationship Management (CRM) solutions optimally suited for medium to large companies operating in diverse business environments.

Combined with the most flexible configuration features on the market, Selligent's unique Global & Local system provides the necessary freedom to business units or subsidiaries to respect different business practices and even specific local culture, while ensuring global coherence and consistency with corporate strategy.

Based on the most advanced Web technology and managing the complete customer lifecycle from selection to retention, Selligent's software provides a rapid return on investment (ROI) thanks to a reduced total cost of ownership (TCO) and a high level of user acceptance.  

With more than 35,000 users, Selligent is supported by a distribution network and is present in key international markets.","http://www.selligent.com","","",66101108103112,"Belgium",06/10/1999
50100447,"Saville Audio Visual",4000,"Advanced Technologies","With 300 personnel in fourteen locations, Saville is one of the UK's largest specialist suppliers of audio visual technology, including LCD projectors, digital plasma screens and interactive whiteboards.  Saville manufactures and installs integrated presentation and videoconferencing systems for boardrooms, conference rooms and lecture theatres, with hand-built furniture and custom-built projection screens.  Recent bespoke systems include both digital and broadband networks for education and point-of-purchase.  Saville also operates a nationwide AV Hire and Conference Presentation service including stage-set design, projection, lighting and sound systems.  Visit www.saville-av.com for a free copy of The Saville AV Solutions Catalogue.  Winner of ten national industry awards in the past three years.","http://www.saville-av.com","","",85110105116115,"United Kingdom",30/09/1996
64110169,"Sealed Media",2500,"Software and IT Services","Established in 1996, Sealed Media helps organisations to maintain complete control over who can use their most sensitive information and when; even allowing originators to change rights to access and use information after it's been delivered.  Sealed Media integrates with existing business systems to deliver complete protection of an organisations valuable and confidential digital information.  It supports standard document formats such as Word, Excel, Powerpoint, Email, PDF, HTML in addition to image, music and video formats.  Partners include Documentum, Oracle, Base and Business Systems Group (BSG), and customers include 3i, Xansa, Congressional Quarterly and the Butler Group.","http://www.sealedmedia.com","","",85110105116115,"United Kingdom",16/02/2000
1002634,"Search Holdings Ltd",58,"Support Services","Search is one of the leading independent recruitment companies in Scotland now expanding across the UK.  Search provides recruitment services, both temporary and permanent, across 15 inter-related business divisions including Accountancy, IT, Call Centre, Technical, Legal and Construction.  Search has built a blue chip customer base and is one of the few independents to have won UK wide volume contracts.  The infrastructure is typical of a successful recruitment business: highly motivated and incentivised staff, an extensive database of candidates, strong management information systems and an excellent brand.","http://www.search.co.uk","","",85110105116115,"United Kingdom",16/02/2000
61056179,"Secal Group Ltd",26,"Engineering and Machinery","An engineering group working from Midlands & South with total square footage of 70,000 sq feet.  Sub-contract sheet metalwork, laser cutting and special purpose machines.   Also have joint venture with Chinese company called Solmer (China) Ltd.  This imports metal & plastic components, sub assemblies and electronic assemblies from China.  Currently building own factory in China for sub-contract export to UK.","http://www.secalgroup.com","","",85110105116115,"United Kingdom",07/07/1995
50062135,"Pyronix Ltd",4000,"Advanced Technologies","Established in 1986, Pyronix is a leading manufacturer of electronic security equipment for use in residential, commercial and industrial applications.  Currently exporting to 67 countries worldwide it has a multi-lingual export team who converse in 7 languages.  Within its designs the Pryonix in-house R&D facility utilises the latest technologies including Microwave Radio, Pressure Sensing, Passive Infrared, Embedded/PC Software, 3D CAD and Plastics to produce innovative market leading products.  Throughout the world, Pryronix products are renowned for their quality and in 2002 Pyronix won the British Security Industry's overall Award for Innovative product.","http://www.pyronix.com","","",85110105116115,"United Kingdom",07/07/1995
90000269,"Scottish Exhibition Centre Ltd",53,"Leisure, Entertainment and Hotels","Scottish Exhibition & Conference Centre (SECC) is one of the finest integrated exhibition and conference centres in Europe.  Situated on a 64 acre site on the banks of the River Clyde in Glasgow, it offers a purpose built auditorium for 3,000 delegates, a second auditorium seating 624, two suits of breakout rooms and 22,355m² of exhibition space in five halls.  Since opening in 1985, the SECC has established an enviable reputation for successfully staging conferences, exhibitions, concerts and events of all sizes.  These events attract around 1.5 million people each year and inject almost £85 million into the local economy.","http://www.secc.co.uk","","",85110105116115,"United Kingdom",07/07/1995
7141030,"SCP Global Technologies",4000,"Advanced Technologies","For nearly three decades, SCP has been committed to being the worldwide leader in the development of wet processing technology and equipment used in the manufacture of semiconductor wafers. SCP’s fully-automated surface preparation systems are capable of processing at or below 90nm on 200mm or 300mm wafers and include the E200&#61650;, AWP200, AWP300 and the ECLIPSE 300&#61650;. SCP holds patents on single wafer drying technologies, and also on Marangoni®, GreenDry® and GreenDry CI™ (Chemical Inject) drying technologies for today’s most complex cleaning and drying challenges. Learn more about SCP at www.scpglobal.com.","http://www.scpglobal.com","http://www.3i.com/us/portfolio/semiconductors/scp.html","",85110105116125,"United States of America",17/03/2003
5011778,"Schmid Spa",0,"Other","Schmid SpA has been operating since 1942 in Milan in the footwear and leather-goods sector and is the representative company for Italy in the footwear accessories and decorations segment.  At the begining of 1960's the Company began to sell fabric for footwear. Since then, Schmid has dealt with the sales of stylish and technological fabric and similar materials for the footwear sector, gaining an important role in the international fashion scene
","http://www.schmid.it","","",7311697108126,"Italy",23/02/1999
7120922,"Scienion AG",3100,"Healthcare and Life Sciences","Drug Discovery/Biopharmaceuticals, Provides high-quality microarrays
","http://www.scienion.de","","",7110111411004,"Germany",19/03/2001
1000128,"Profins Ltd",26,"Engineering and Machinery","Manufacture of Finneo and 'U' Bend Tube for heat exchangers used in petrochemical & gas supply.  Sale of carbon, stainless steel and copper tubing to petrochemical, gas & other industries","http://www.profins.com","","",0,"",29/03/1996
666113770,"Samec-98, SL",34,"Household goods and Textiles","DETERSA:
Detersa is a subcontracting company of mechanical and electronic components. They offer services for different industrial sectors (mainly consumer electronics) including plastic injection, painting, finishing and assembling as well as logistics","http://www.dcmdetersa.com"," "," ",8311297105115,"Spain",26/11/1998
666114431,"San Vicente 30 Sistemas Informáticos Abiertos, S.A. (SIA)",2500,"Software and IT Services","Sistemas Informaticos Abiertos, S.A  founded in 1989,  is the holding company  of SIA group, and currently it has interests in Spain, Portugal, Holland, Belgium, Chile and has over 260 employees.
In the Information Technology market, SIA specializes in the development and introduction of technological infrastructures of vanguard, for large companies. Our company is in the service of more than a third of the IBEX-35 companies, giving them complete solutions from beginning to end ( E-2E Solution Provider) adding high value in the following areas.
a)         E-Commerce Security
            Security Infrastructure
            Security Management
            Security Consultancy
b)        Communications of high performance (DWDM AND SAN)
c)        System Management
d)        Mobility Solution	
e)        Consultancy and professional services.
","http://www.sia.es",""," ",8311297105115,"Spain",28/07/2000
7143462,"PD Services Limited",3100,"Healthcare and Life Sciences","PD Services was formed in 2003 to provide specialist services for people with a Personality Disorder (PD).  It was founded by Tom Burns (one of the foremost practitioners in this area in the UK), together with Jennifer Priestly and Richard Vaughan, who 3i previously backed in the successful Libra Healthcare MBO.

3i has supported this team to develop a number of residential care facilities to fill the gap for dedicated services for PD patients in this country.  This area is receiving increasing attention in the healthcare industry but suffers from almost complete absence of low and medium secure facilities.","","","",85110105116115,"United Kingdom",26/03/2003
7129338,"Sandburst Corporation",4000,"Advanced Technologies","Sandburst operates a fabless semiconductor model developing and marketing high performance VLSI chipsets for the communications and data networking markets.  The SANDWORKS ™ Ethernet Foundation
Architecture provides Sandburst's system vendor clients with a complete packet switching data path for Enterprise and Metropolitan Area Networks.","http://www.sandburst.com","http://www.3i.com/us/portfolio/semiconductors/sandburst.html","",85110105116125,"United States of America",05/09/2001
90057080,"Sanmex International plc",47,"Personal Care and Household Products","Manufacturers of household & personal care products, both liquid and aerosol for own-label and branded markets.","http://www.sanmex.com","","",85110105116115,"United Kingdom",07/07/1995
5019861,"Saint Eloi Finance",0,"Other","Soloc is the French leading hire company in e-road planers (103 vehicles, 86% of sales) and road sweepers (30, 14%) to road repair companies (market share : c. 21%). Vehicles are hired with a driver on a daily basis.  Headquarters in Saint Herblain (France) with a network of 18 agencies spread all over France","http://www.soloc.fr","","",701149711105,"France",20/03/2000
2000065,"S Black Ltd",11,"Chemicals","S Black Ltd is a leading independent specialist in the sales, marketing and technical support of innovative ingredients for the personal care, aromachemicals, food and nutrition, healthcare and household products industries.","http://www.sblack.com","","",85110105116115,"United Kingdom",18/07/1996
7126189,"Rovsing Dynamics A/S",4000,"Advanced Technologies","ROVSING Dynamics A/S is a global supplier of Predictive Maintenance Information Systems and associated services. Through our products and services we enable customers to increase revenue while decreasing operation and maintenance costs.
Our product, OPENpredictor„·, is unique in the world market today. OPENpredictor„· assures early identification of faults in critical rotating machinery and performs automatic fault diagnosis.
Through continuous mechanical health assessment of critical machines and monitoring of machine performance, we provide essential information to our customers, which enable them to increase availability of plant machinery - and thereby maximize power output - and decrease costs for machine overhaul and maintenance.
","http://www.rovsing-dynamics.com","","",6810111011004,"Denmark",22/08/2001
35100200,"Rovtech Ltd",7,"Oil and Gas","Rovtech was founded in 1987 then expanded in 1990.  In early 1996 the company was re-financed by 3i and NatWest, this together with loan funds from Bank of Scotland helped to create the company which exists today.  The Rovtech fleet consists of 30 ROVs of various types and capabilities.  The vehicles are used for subsea inspection, cable laying and also provide subsea drill and construction support.  All operations are supported by Rovtech's own highly qualified and experience personnel.  The company's Quality and Safety Systems are both certified by BVQI to a government recognised standard.","http://www.rovtech.co.uk","","",85110105116115,"United Kingdom",29/03/1996
80051907,"Royair Ltd",26,"Engineering and Machinery","A manufacturer of grilles & diffusers for air-conditioning systems and recognised as a market leader in its field.  First in the world to powder coat its products.  First to incorporate Hygiene Regulations in its field.  First to develop Selection Software for its engineers.  Currently the first to instigate R.M.I. Remote Manufacturing Involvement.","http://www.royair.co.uk","","",85110105116115,"United Kingdom",18/08/1995
5003003,"Rodcraft Beteiligungsgesellschaft mbH",0,"Other","Manufacturer of pneumatic tools
","http://www.rodcraft.de","","",7110111411004,"Germany",01/01/1999
50076177,"Rodgers Plant Hire Ltd",13,"Construction / Building Materials","The company are involved in the hire (rental) of construction & industrial plant & equipment.  We also specialise in providing equipment of a specialist nature for most industries and for long term hire (rental). Prices for 'one off' specialist equipment can be had.","http://www.rodgersplanthire.co.uk","","",85110105116115,"United Kingdom",07/07/1995
55002043,"Roha Ltd",34,"Household goods and Textiles","Fabric convertors and sources of textiles throughout the world.  Fabric development and innovation marketing these fabrics within UK, Turkey, India and Morocco to garment makers making for large UK retailers.","","","",85110105116115,"United Kingdom",18/08/1995
20100761,"Rom Group Ltd",26,"Engineering and Machinery","ROM Group Ltd is one of the UK's leading manufacturers and suppliers of steel reinforcements and accessory products to the civil engineering and construction industry.","http://www.rom.co.uk","","",85110105116115,"United Kingdom",18/02/1997
90053020,"Robison & Davidson Ltd",13,"Construction / Building Materials","The present organisation, founded as a jobbing builder in 1922, has grown to be one of the most successful Building Companies in Scotland.  A forward looking, modern, building company steeped in traditional craftsmanship with an enviable record, Robison & Davidson's Expertise has been etched on a variety of projects.  Robison & Davidson cover the full spectrum of the building industry from small conversion to major pre-eminent contracts - Cinemas, Supermarkets, Housing, Banks, Schools, Commerical, Industrial and Civic Works.  The Company is particularly proud of the amount of repeat business it obtains from established clients and of its reputation for building to specification, time and within budget.","","","",85110105116115,"United Kingdom",07/07/1995
18056681,"Rochford Thompson Equipment Ltd",4000,"Advanced Technologies","Manufacturer of OCR passport readers used by airlines and immigration authorities.  Supplier of image based document processing systems used by corporations and financial institutions to process high volume cheque payments.","http://www.rte.co.uk","","",85110105116115,"United Kingdom",07/07/1995
70100162,"Clive Ranger Ltd",52,"General Retailers","Clive Ranger * The Diamond Ring Specialist.  Independent Retail Jewellery chain based in Wales & the West of England.  Clive Ranger Ltd has been designing, manufacturing and retailing diamond rings and jewellery for over two decades.  Our focus is on being different and original, the business is founded on offering exceptional standards of customer service combined with jewellery of the highest standards.","http://www.cliveranger.co.uk","","",85110105116115,"United Kingdom",18/08/1995
70055393,"Riverside Plastics Ltd",58,"Support Services","Riverside Plastics are manufacturers of high quality plastic bottles, supplying into such markets as personal care, hotel amenities and car care.  Bottle sizes vary from 7ml up to one litre, in a variety of materials.  Riverside also offer decoration facilities for their bottles, by means of on site silk-screen printing machines.","http://www.riverside-plastics.co.uk","","",85110105116115,"United Kingdom",07/07/1995
5019516,"Rich Xiberta S.A.",58,"Support Services","Since Rich Xiberta was established in 1871, it has specialized in the manufacture and trade of corks for still wine. 
It has enhanced its position as the leading Spanish company in its field, by having a sound commercial strategy and maintaining quality","http://www.rxgroup.com"," "," ",8311297105115,"Spain",03/03/2000
35000566,"Richard Irvin & Sons Ltd, t/a Richard Irvin Services Group",13,"Construction / Building Materials","Our mission is to constantly deliver a level of service that not only ensures the retention of our clients' business, but also creates and consolidates a lasting, harmonious working partnership.  Each division, whether Building Services; Engineering & Fabrication; Supplies & Distribution; Marine Safety or Security Systems, continually focus on the prime needs of our clients.  Seamlessly linked together, divisional synergy optimises our ability to offer a wide range of customised packages to meet clients precise demands.  Uniquely delivered and controlled from a single source, our multi-disciplined resources combine to produce a dedicated client service that allows strategic objectives to be timeously achieved.","http://www.richard-irvin.co.uk","","",85110105116115,"United Kingdom",07/07/1995
20000094,"Ralph Martindale & Company Ltd",26,"Engineering and Machinery","Ralph Martindale & Company Ltd is a private company with subsidiaries engaged in the manufacture of agricultural hand tools, lawn care equipment, gardening tools, hot rolled steel sections and construction products.  The Group's manufacturing activities are vertically integrated.  Hot rolled, high quality steel is produced by its rolling mill in England and the steel sections are then converted to finished products at its operations in England, Nigeria, Ghana, Ivory Coast and Thailand.  Core products are matchets, hoes, forks, sickles, lawnmower blades and scaffold fittings.  The company's 'Crocodile' brand is a market leader world-wide.","http://www.RalphMartindale.co.uk","","",85110105116115,"United Kingdom",07/07/1995
3000273,"Rapid Racking Ltd",52,"General Retailers","Rapid Racking provides a wide range of storage solutions to businesses of all sizes, ranging from large scale warehouse projects to retail and office solutions.  The mail order catalogue drives the bulk of turnover, supported by tailored website activity, bespoke projects, and other larger industrial catalogues.

Rapid Racking’s success is primarily due to its extensive mailing programme and adherence to excellent service.  Rapid Racking own the entire customer relationship from mailing catalogues, through to taking orders and delivery.","http://www.rapid-racking.co.uk","","",85110105116115,"United Kingdom",26/03/2001
19000028,"Quinto Crane & Plant Ltd",13,"Construction / Building Materials","Main Activities:  The hiring of cranes and work platforms; carrying out 'contract lifting'; machinery removals and installation; C.I.T.B. accredited training for crane related skills.","http://www.quinto.co.uk","","",85110105116115,"United Kingdom",07/07/1995
1000819,"R & K Drysdale (Holdings) Ltd",43,"Food Producers and Processors","Grower and processor of swede and brussels sprouts, supplying most of the major supermarket chains - loose, wrapped, halved, peeled or dried, including organic.","","","",85110105116115,"United Kingdom",04/04/1997
19055159,"R Delamore Ltd",43,"Food Producers and Processors","We are large scale propagators and our job is to grow young plants from seed, cuttings and tissue culture.  We sell these to other nurseries when they are about four weeks old.  Our customers grow them on for a further eight weeks to two years and sell the finished plants to retailers or directly to the public.  We are one of the largest independent growers of young plants in the UK and produce about 100 million plants in about 800 varieties in 30 acres of modern glasshouses.  We employ around 300 people and have a turnover of about £9 million.","","","",85110105116115,"United Kingdom",07/07/1995
20056245,"R J Fullwood & Bland Ltd",26,"Engineering and Machinery","R.J. Fullwood & Bland employs approximately 600 people in eight countries.  The Group comprises twelve subsidiary and ten associate companies and has a global network of distributors.  The Milk Division which manufactures and supplies milking equipment and milk cooling tanks represents 80% of Group sales.  The Industrial Division accounts for the remaining 20% and produces S/S products for the pharmaceutical, brewing, cryogenic and milk processing industries.  The headquarters of the Group are in Ellesmere, Shropshire, UK.","http://www.fullwood.com","","",85110105116115,"United Kingdom",07/07/1995
7129996,"Quantiva, Inc.",3300,"Communications","Quantiva™ Inc. is the leader in application performance management for Web transactions. The Quantiva Analysis System (QAS) is a subscription-based service that is providing Internet-based businesses with “deep dive” problem analysis for the first time.  It is the first solution to implement statistical analysis methodologies to detect anomalies and to use advanced logical analysis to automatically diagnose service-impacting problems.  QAS works inside and outside the firewall, providing an unprecedented, accurate representation of the customer’s Web experience.  This helps online enterprises, e-tailers, and financial services organizations to effectively manage the reliability and availability of their Web-based services.","http://ww.quantiva.com","http://www.3i.com/us/portfolio/communication/quantiva.html","",85110105116125,"United States of America",19/11/2001
7122340,"Quarry Technologies",3300,"Communications","Quarry Technologies, Inc. is a leading provider of carrier-class security service routers that enable service providers to offer security services to their business customers.  The Quarry product family is comprised of the iQ4000® and the iQ8000® Security Service Routers and the iQSMS® Service Management Suite. The iQ product family allows network service providers to offer a broad range of security services including secure remote access, high-speed encryption, stateful firewall inspection, intrusion detection, denial of service (DoS) attack prevention, virus and content filtering and SLA monitoring.","http://www.quarrytech.com","http://www.3i.com/us/portfolio/communication/quarry.html","",85110105116125,"United States of America",04/04/2001
7132175,"Provimar S.A.",52,"General Retailers","Ship goods supply. Management and operating of duty free shops.","http://www.provimar.es"," "," ",8311297105115,"Spain",26/07/2002
666116370,"Psytechnics",3300,"Communications","Psytechnics is one of the leading designers of voice quality measurement software that integrates into telecommunications test equipment, switches, mobile networks and VoIP gateways.  The company's products predict mean opinion score (MOS), a numerical measure of a human listener's opinion of voice quality.  The market is substantial as many different technologies must be interfaced and managed to guarantee acceptable service at least cost.  The company holds over 30 patents in the area of speech quality measurement and its products include the ITU standards P.562 CCI and P.862 PESQ, psyVoIP for IP networks, and NiQA for monitoring the quality of other network traffic.","http://www.psytechnics.com","","",85110105116115,"United Kingdom",03/01/2001
7138868,"PROSOL GESTION",52,"General Retailers","PG currently operates 27 stores, and forecasts opening between 30 and 42 more stores by 2005, dependent upon capital availability. It has a successful operating model, that of selling higher quality, fresher, competitively priced produce and good quality meats, cheeses and a restricted range of ambient grocery lines, in stores up to 950 square metres. These are located in urban areas, with car parking, where it competes strongly with the hypermrakets and supermarkets. This formula is capable of significant expansion with potentially as many as 1,000 sites available throughout France, with potential extension into Italy.","","","",701149711105,"France",14/01/2003
7129807,"Proline AB",13,"Construction / Building Materials","As a house owner it is understandable that one hesitates in the undertaking of tearing up the interior; changing the drainage system is no fun – but not doing it is even less fun. With the Proline-method you get a new drainage-system, without having to turn the house into a construction site for weeks or perhaps even months. The costs are only a fraction compared to ordinary renovation. The method is simple. After a thorough inspection of the pipes, with the aid of a video-technique, the system is cleaned out.

","","","",83119101100107,"Sweden",30/06/2001
64105843,"Prize Food Group Ltd",43,"Food Producers and Processors","A food manufacturing group supplying own label chilled and frozen convenience foods to the major retailers.  Operating out of 8 factories the product groups include ready meals, sandwiches, potato products, pies, sausages and cooked bacon.","","","",85110105116115,"United Kingdom",30/05/1997
19003011,"ProCam Group Ltd",11,"Chemicals","A national agronomic advisory company & major agrochemical distributor providing advice on all aspects of agronomy on over 400,000 hectares (1 million acres).  Agrochemical sales nationwide account for approximately 20% of the total UK market.","http://www.procam.co.uk","","",85110105116115,"United Kingdom",07/07/1995
18100493,"Presto Print Ltd t/a PPL",54,"Media and Photography","Printing and document solutions, from letterheads to multi-media CDs, design to document archiving. 17 branches from Woking to Cardiff.","http://www.ppl-online.co.uk","","",85110105116115,"United Kingdom",18/12/1996
666116879,"PRIMA Business Control Software Ltd",2500,"Software and IT Services","Prima Software produces Enterprise wide business control software for SME's. From CRM to distribution and FSM and Contact Management.  All business information is held in a single easy to access database, and this links seamlessly to Sage or Pegasus financials.","http://www.primasoftware.co.uk","","",85110105116115,"United Kingdom",29/09/2000
4001154,"Prime Time Recruitment Ltd",58,"Support Services","The company is an employment agency with specialist divisions catering: Industrial Staffing; Office Personnel; Sales and Technical Staffing; Education and Healthcare.  We specialise in developing successful partnerships by offering a fully tailored package which precisely meet customers requirements.","http://www.primetime.co.uk","","",85110105116115,"United Kingdom",12/10/1998
1001012,"PPL Sport & Leisure Ltd",54,"Media and Photography","PPL is a small company (under 30 full-time employees) but is one of  the leading publishers of sports programmes in the UK.  Their 'blue chip' customers include the R&A (Open Golf), All England Club (Wimbledon), The Rugby Football Union, Scottish Football League & Association and The England Cricket Board.  In recent years, PPL has published programmes for two Rugby Union World Cups, Rugby League World Cup, Cricket World Cup and the recent Commonwealth Games.  In addition to programme publishing PPL also has a signage and sporting scoring systems section.","http://www.pplsport.com","","",85110105116115,"United Kingdom",27/03/1997
23000169,"PR Circuits Ltd",4000,"Advanced Technologies","Manufacturer of conventional, plated through hole and multilayer, printed circuits.","http://www.prcircuits.com","","",85110105116115,"United Kingdom",07/07/1995
1000998,"Precision Engineering International Ltd",26,"Engineering and Machinery","A group of niche manufacturing businesses: *Metal Spinners Group - precision components and sub-assemblies.  MSG competes with alternative methods of metal forming on a global basis.  MSG is focussed upon the high precision sectors with strong customer relationships & know-how in the medical, aerospace, environmental & Oil & Gas exploration industries.  *Edwin Trisk - one of the world leaders in infrared paint curing systems for the automotive OEM & aftermarkets and certain other development areas.","http://www.metal-spinners.co.uk","","",85110105116115,"United Kingdom",14/07/1997
3000268,"Portman Travel Limited",53,"Leisure, Entertainment and Hotels","Portman Travel is the UK's largest independent travel management consultancy network.  With a nationwide operation of over 40 locations we've built our business around an outstanding travel expertise, helping organisations of all sizes to manage their travel budgets as efficiently as possible.  Online, www.portmantravel.com offers interactive travel management on a 24/7 basis - reassuringly backed by experienced consultants who understand how the real world of business travel works.  And, we have the worldwide representation and global capability that international business travellers require.  Portman is a founding shareholder of Radius, a global network of travel management specialists operating in 80 countries.","http://www.portmantravel.com","","",85110105116115,"United Kingdom",20/12/1996
31001489,"Powder Systems Ltd",26,"Engineering and Machinery","PSL are suppliers of high containment systems for the worldwide pharmaceutical industry, protecting operators during the processing of the highly potent compounds used in the production of today's medicines.  Products include a wide range of high specification gloveboxes, filter dryers designed for high efficiency pharmaceutical applications and a patented high containment valve used in charging and discharging process equipment.  PSL customers include all major pharma groups eg GSK, Pfizer, Merck, Astra Zeneca etc.  The company is located in a new custom built facility and has been recognised by the Queen's Award for Export, Duke of Westminster Award and is accredited for ISO 9001 and Investors in People.","http://www.p-s-1.com","","",85110105116115,"United Kingdom",07/07/1995
7120265,"Polatis Ltd",4000,"Advanced Technologies","Founded in July 2000, Polatis has developed an extremely rugged, compact and ultra-high performance Micro-Actuation and Sensing System (MASS) platform.  MASS utilises tried and tested sub-components such as piezoelectric actuators and optical collimators, together with high precision Direct Beam Steering (DBS), to deliver extremely high performance products the first of which is an ultra-low loss 16x16 all-optical photonic fibre switch module for the telecommunications industry.","http://www.polatis.com","","",85110105116115,"United Kingdom",09/01/2001
3002174,"Pitman Training Group plc",58,"Support Services","PTG are a franchise company with 100 centres nationally, delivering IT and business skills training to private individuals and companies.  Franchisees are based throughout the UK, Ireland and New Zealand.","http://www.pitman-training.com","","",85110105116115,"United Kingdom",06/10/1998
55063870,"Phoenix Relocation Services Ltd",58,"Support Services","Phoenix ARC contributes to a company's effectiveness by allowing employees to not be diverted from their jobs through worries about the relocation process.  We have been recognised as a business that is at the vanguard of modern business practice and we are past winners of the Virgin Atlantic Business Award for Customer Service and Excellence.","http://www.phoenixarc.com","","",85110105116115,"United Kingdom",07/07/1995
3002034,"Phoqus Ltd",3100,"Healthcare and Life Sciences","Phoqus is a leading edge drug delivery company using electrostatic technology to create innovative and patented oral drug delivery systems for the pharmaceutical industry.  Phoqus offers product development, and contract manufacturing services to pharmaceutical companies.  The company was founded in 1999, and has raised over £18m of funds to develop and commercialise a range of drug delivery products.  Phoqus is based in Kent in the south of England and also has facilities in Pennsylvania in the USA.","http://www.phoqus.com","","",85110105116115,"United Kingdom",01/02/1999
7144926,"Pharmadule Emtunga AB",26,"Engineering and Machinery","Pharmadule Emtunga is a world leading manufacturer of high-tech facilities, based on a unique modular concept. The Group’s offer encompasses a total concept that includes everything from design and construction to installation of process equipment, documentation, operator training, and service of the complete facility.

The Group consist of three divisions: The Pharmadule division delivers complete modular production facilities for the pharmaceutical and biotech industry. The Emtunga division supplies modular living quarters and service modules to the oil and gas industry, and the Flexenclosure division focuses on modular constructions for mobile telephone systems and the power industry.","http://www.pharmadule-emtunga.com","http://www.3i.com/media/pressreleases/D9DBBF5763E2439DBC2CEEA6A3D2FDE0_ENG_HTML.html","",83119101100107,"Sweden",15/12/2003
3000668,"Phase 1 Clinical Trials Unit Ltd",3100,"Healthcare and Life Sciences","Phase 1 is a clinical research organisation primarily engaged in undertaking scientific research into new pharmaceutical compounds for many leading international organisations.  The company operates in a defined area of development chain focused  on the use of healthy, human volunteers to assess the safety and tolerability of new compounds.  Based in Plymouth, Phase 1 has a vast amound of experience with superb technical and medical facilities.  The addition of dedicated laboratory services has further enhanced the client offer.  The quality of the staff employed is admired within the industry and is fundamental to the company's ongoing growth and success.","http://www.phase1ctu.com","","",85110105116115,"United Kingdom",30/10/1996
7126440,"PHASE ONE A/S",4000,"Advanced Technologies","At Phase One our mission is to help you gain the most from digital photography, both creatively and financially. We do this by striving to be the most innovative, reliable and devoted supplier of high-end camera backs and dedicated software solutions on the market. We are committed to always providing best-in-class image quality - be it using CCD, CMOS or any other technology – and unsurpassed flexibility in workflow. In addition Phase One’s comprehensive support services mean you get the assistance you need, whenever you need it. Our aim is to rekindle your enthusiasm for photography and help you run a more lucrative studio. We call this proposition our passion and profit concept. Phase One is owned by 3i, Lego and other institutional investors.","http://www.phaseone.com","","",6810111011004,"Denmark",06/12/2001
7137034,"Space Decks Ltd",26,"Engineering and Machinery","Space Decks specialises in the design and installation of steel and glass structures for prestigious corporate buildings, shopping centres and Government projects.  The company has been trading for over 50 years and is well known to architects, engineers and contractors.  The company has also worked extensively overseas.","http://www.spacedecks.co.uk","","",85110105116115,"United Kingdom",07/05/2002
2001500,"Phoenix Datacom Ltd",3300,"Communications","Phoenix Datacom is a specialist company that provides products and services to help network-dependent organisations get the best performance and availability from voice and data networks and applications.  The company supplies and supports outstanding products from leading maufacturers such as Agilent Technologies for network testing, analysis, simulation, management and monitoring - at every stage from product development in R&D labs to application rollout and routine maintenance and troubleshooting of corporate networks.  Phoenix Datacom's customers include the household names in four sectors:- Network Equipment Manufacturers - Telecoms Operators - Systems Integrators - Corporate Enterprise Networks.","http://www.phoenixdatacom.com","","",85110105116115,"United Kingdom",19/11/1998
3002040,"Permali Gloucester Ltd",11,"Chemicals","Permali Gloucester Ltd was acquired by a management buy-out team, backed by 3i, in June 1998.  The Company operates from the site in Glouester which is approximately two hours from London, and operate an ISO9001 quality system with approvals from major companies.  The Company manufactures glass-based composites, and other special polymer materials. The product strategy is to develop unique materials with particular applications in the aerospace, defence, medical and rail sectors.  Major customers include Airbus, MoD, BAE Systems, Bombardier, Philips and London Underground.","http://www.permali-gloucester.co.uk","","",85110105116115,"United Kingdom",22/06/1998
